"ead > archdesc > bioghist > p","nyhs/ms3205_victorian_society_metrony.xml",26
"ead > archdesc > bioghist > p","nyhs/ms3213_ketterer.xml",3
"ead > archdesc > bioghist > p","nyhs/ms3217_tough_club.xml",8
"ead > archdesc > bioghist > p","nyhs/ms3234_kelby_st_pauls.xml",2
"ead > archdesc > bioghist > p","nyhs/ms71_luther_bradish.xml",6
"ead > archdesc > bioghist > p","nyhs/pc001_mcloughlin_woodblocks.xml",30
"ead > archdesc > bioghist > p","nyhs/pr004_jessie_tarbox_beals.xml",38
"ead > archdesc > bioghist > p","nyhs/pr011_carte_de_visite.xml",2
"ead > archdesc > bioghist > p","nyhs/pr071_trappan.xml",4
"ead > archdesc > bioghist > p","nyhs/pr080_clarke_rapuano.xml",6
"ead > archdesc > bioghist > p","nyhs/pr104_theatrical_portrait_collection.xml",12
"ead > archdesc > bioghist > p","nyhs/pr193_kerner.xml",2
"ead > archdesc > bioghist > p","nyhs/pr219_johnston.xml",2
"ead > archdesc > bioghist > p","nyhs/pr228_borne.xml",4
"ead > archdesc > bioghist > p","nyhs/pr265_mcguigan_chapman_etchings.xml",1
"ead > archdesc > bioghist > p","nyhs/pr414_anderson_wall_street.xml",4
"ead > archdesc > bioghist > p","nyhs/pr424_bob_gore.xml",6
"ead > archdesc > bioghist > p","nyhs/pr427_joseph_squillante.xml",1
"ead > archdesc > bioghist > p","nyhs/timeinc_ms3009_rg60.xml",5
"ead > archdesc > bioghist > p","tamwag/aia_031_002.xml",2
"ead > archdesc > bioghist > p","tamwag/aia_031_003.xml",3
"ead > archdesc > bioghist > p","tamwag/aia_045.xml",1
"ead > archdesc > bioghist > p","tamwag/tam_069.xml",18
"ead > archdesc > bioghist > p","tamwag/tam_148.xml",2
"ead > archdesc > bioghist > p","tamwag/tam_347.xml",14
"ead > archdesc > bioghist > p","tamwag/tam_616.xml",34
"ead > archdesc > bioghist > p","tamwag/tam_824.xml",2
"ead > archdesc > bioghist > p","tamwag/wag_188.xml",29
"ead > archdesc > bioghist > p > list > item","tamwag/tam_347.xml",2
"ead > archdesc > custodhist > p","fales/mss_361.xml",3
"ead > archdesc > custodhist > p","tamwag/tam_824.xml",2
"ead > archdesc > did > abstract","archives/rism_mc_1.xml",1
"ead > archdesc > did > abstract","fales/mss_055.xml",1
"ead > archdesc > did > abstract","fales/mss_337.xml",1
"ead > archdesc > did > abstract","nyhs/ms1465_manumission_society.xml",2
"ead > archdesc > did > abstract","nyhs/ms179_duane_family.xml",2
